date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:17:59	41665/41665	---MCZ	200	added ('OK')	text/html	etag:W/%2264479188-a2c1%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/context-menu.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/context-menu.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:00	48826/48826	---MCZ	200	added ('OK')	text/html	etag:W/%2264479189-beba%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/slider.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/slider.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:00	39714/39714	---MCZ	200	added ('OK')	text/html	etag:W/%2264479183-9b22%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/colcade.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/colcade.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:00	47283/47283	---MCZ	200	added ('OK')	text/html	etag:W/%2264479187-b8b3%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/carousel.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/carousel.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:00	41319/41319	---MCZ	200	added ('OK')	text/html	etag:W/%2264479188-a167%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/loaders.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/loaders.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:01	45839/45839	---MCZ	200	added ('OK')	text/html	etag:W/%226447918a-b30f%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/treeview.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/treeview.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:01	41806/41806	---MCZ	200	added ('OK')	text/html	etag:W/%2264479183-a34e%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/popups.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/popups.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:01	45366/45366	---MCZ	200	added ('OK')	text/html	etag:W/%2264479186-b136%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/notifications.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/ui-features/notifications.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:02	286459/286459	---MCZ	200	added ('OK')	text/html	etag:W/%226447919e-45efb%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/icons/mdi.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/icons/mdi.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:02	64715/64715	---MCZ	200	added ('OK')	text/html	etag:W/%226447919f-fccb%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/icons/flag-icons.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/icons/flag-icons.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:02	146032/146032	---MCZ	200	added ('OK')	text/html	etag:W/%226447919d-23a70%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/icons/font-awesome.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/icons/font-awesome.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:03	72483/72483	---MCZ	200	added ('OK')	text/html	etag:W/%226447919e-11b23%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/icons/simple-line-icon.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/icons/simple-line-icon.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:03	73104/73104	---MCZ	200	added ('OK')	text/html	etag:W/%226447919d-11d90%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/icons/themify.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/icons/themify.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:03	70466/70466	---MCZ	200	added ('OK')	text/html	etag:W/%226447917f-11342%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/forms/basic_elements.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/forms/basic_elements.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:03	62043/62043	---MCZ	200	added ('OK')	text/html	etag:W/%2264479180-f25b%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/forms/advanced_elements.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/forms/advanced_elements.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:04	43624/43624	---MCZ	200	added ('OK')	text/html	etag:W/%226447917f-aa68%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/forms/validation.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/forms/validation.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:04	43937/43937	---MCZ	200	added ('OK')	text/html	etag:W/%2264479181-aba1%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/forms/wizard.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/forms/wizard.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:04	39155/39155	---MCZ	200	added ('OK')	text/html	etag:W/%2264479181-98f3%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/forms/text_editor.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/forms/text_editor.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:04	44820/44820	---MCZ	200	added ('OK')	text/html	etag:W/%2264479181-af14%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/forms/code_editor.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/forms/code_editor.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:05	39818/39818	---MCZ	200	added ('OK')	text/html	etag:W/%2264479190-9b8a%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/chartjs.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/chartjs.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:05	39088/39088	---MCZ	200	added ('OK')	text/html	etag:W/%226447918f-98b0%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/morris.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/morris.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:05	40698/40698	---MCZ	200	added ('OK')	text/html	etag:W/%226447918f-9efa%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/flot-chart.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/flot-chart.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:05	40363/40363	---MCZ	200	added ('OK')	text/html	etag:W/%2264479190-9dab%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/google-charts.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/google-charts.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:06	39395/39395	---MCZ	200	added ('OK')	text/html	etag:W/%2264479192-99e3%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/sparkline.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/sparkline.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:06	39782/39782	---MCZ	200	added ('OK')	text/html	etag:W/%2264479192-9b66%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/c3.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/c3.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:06	40077/40077	---MCZ	200	added ('OK')	text/html	etag:W/%2264479191-9c8d%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/chartist.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/chartist.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:06	40628/40628	---MCZ	200	added ('OK')	text/html	etag:W/%2264479191-9eb4%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/justGage.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/charts/justGage.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:07	57712/57712	---MCZ	200	added ('OK')	text/html	etag:W/%226447917c-e170%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/tables/basic-table.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/tables/basic-table.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:07	44663/44663	---MCZ	200	added ('OK')	text/html	etag:W/%226447917d-ae77%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/tables/data-table.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/tables/data-table.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:07	39798/39798	---MCZ	200	added ('OK')	text/html	etag:W/%226447917d-9b76%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/tables/js-grid.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/tables/js-grid.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:07	43984/43984	---MCZ	200	added ('OK')	text/html	etag:W/%226447917c-abd0%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/tables/sortable-table.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/tables/sortable-table.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:08	41510/41510	---MCZ	200	added ('OK')	text/html	etag:W/%226447917b-a226%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/maps/google-maps.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/maps/google-maps.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:08	39610/39610	---MCZ	200	added ('OK')	text/html	etag:W/%226447917a-9aba%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/maps/mapael.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/maps/mapael.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:08	38157/38157	---MCZ	200	added ('OK')	text/html	etag:W/%226447917a-950d%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/maps/vector-map.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/maps/vector-map.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
15:18:08	3764/3764	---MCZ	200	added ('OK')	text/html	etag:W/%2264479197-eb4%22	https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/samples/login.html	D:/Code/DACN_QLYDETAI/template/dark/dark/demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/pages/samples/login.html	(from https://demo.bootstrapdash.com/connect-plus/jquery/template/demo_2/)
